username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
nataki03,42.0,2021-05-18,"yukkk guyss download UKI sekarang, untuk menemukan teman dari berbagai negara❤️ jangan lupa di download yaa ❤️❤️ #uki #ukiapp #fyp #fypシ #beauty",6963593940024986882,https://www.tiktok.com/@nataki03/video/6963593940024986882?lang=en,9235.0,1.0,47.0,3.0,"['uki', 'ukiapp', 'fyp', 'fypシ', 'beauty']"
ghozalba1984,532.0,2021-05-18,Jangan lupa menyapa bagaimanapun keadaannya  #uki #ukiapp,6963535989545389313,https://www.tiktok.com/@ghozalba1984/video/6963535989545389313?lang=en,100100.0,1.0,883.0,10.0,"['uki', 'ukiapp']"
noerjannaah,1006.0,2021-05-18,"Perbedaan budaya, macam macam salam. Yukkk download aplikasi uki sekarang😬😬 #fyp #voiceeffects #uki #ukiappdownload",6963580893105491201,https://www.tiktok.com/@noerjannaah/video/6963580893105491201?lang=en,15500.0,3.0,13.0,4.0,"['fyp', 'voiceeffects', 'uki', 'ukiappdownload']"
hollasevie,14.0,2021-05-18,di era digital ini kita bs lo cari teman di berbagai belahan dunia manapun dan salah satunya dengan donwload uki app. jangan lupa yaaa  #uki #ukiapp,6963605829769547010,https://www.tiktok.com/@hollasevie/video/6963605829769547010?lang=en,100500.0,0.0,553.0,1.0,"['uki', 'ukiapp']"
aggadit,9.0,2021-05-18,yuk dowload UKI app...#uki #ukiapp,6963601127736691970,https://www.tiktok.com/@aggadit/video/6963601127736691970?lang=en,100600.0,1.0,177.0,7.0,"['uki', 'ukiapp']"
rizalnasution90,104400.0,2021-05-18,"drakor penuh bawang ""move to heaven "" download app uki skrg dan temukan aku disana #fyp #fypシ #movetoheaven #uki #ukiapp",6963593504358485250,https://www.tiktok.com/@rizalnasution90/video/6963593504358485250?lang=en,101700.0,10.0,656.0,1.0,"['fyp', 'fypシ', 'movetoheaven', 'uki', 'ukiapp']"
tolex0fficial,90700.0,2021-05-18,korbankan diri dalam ilusi😥😥😥😥😥jangan lupa donwload UKI di play store😇#fypシ #uki #ukiapp,6963414651505773825,https://www.tiktok.com/@tolex0fficial/video/6963414651505773825?lang=en,362.0,1.0,61.0,6.0,"['fypシ', 'uki', 'ukiapp']"
pencintakucingkampung,85600.0,2021-05-18,Bukan sulap Bukan sihir😂..yuk Download Uki..#fypシ #komedi#ukiapp #uki,6963587853083364609,https://www.tiktok.com/@pencintakucingkampung/video/6963587853083364609?lang=en,214.0,0.0,22.0,3.0,"['fypシ', 'komedi', 'ukiapp', 'uki']"
nestinoya,80200.0,2021-05-18,Ampun ga jago ngeditnya 😌😂 #Sasswars #sasswarsid #sonnguyen #uki #ukiapp #fypシ゚viral,6963608192630705410,https://www.tiktok.com/@nestinoya/video/6963608192630705410?lang=en,1085.0,0.0,9.0,1.0,"['sasswars', 'sasswarsid', 'sonnguyen', 'uki', 'ukiapp', 'fypシ゚viral']"
pangeranzomblo,798300.0,2021-05-18,mau triknya? like dan Komen ya gaes. download Juga app ini #uki #ukiapp #fyp #trending #sulap,6963480268237720833,https://www.tiktok.com/@pangeranzomblo/video/6963480268237720833?lang=en,4567.0,0.0,197.0,8.0,"['uki', 'ukiapp', 'fyp', 'trending', 'sulap']"
