username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
oppyoppyoo,2004.0,2021-05-18,the beauty of sharing 🥰link: https://uki.booyah.cc/mobile/#uki #ukiapp #fypindonesiaシ #xyzcda #fypシ,6963420305767304450,https://www.tiktok.com/@oppyoppyoo/video/6963420305767304450?lang=en,1267.0,0.0,6.0,0.0,"['uki', 'ukiapp', 'fypindonesiaシ', 'xyzcda', 'fypシ']"
elizapriscillaa,52.0,2021-05-18,berbuat kebaikan setiap saat https://uki.booyah.cc/mobile/ #UKI #UKIAPP,6963435010003078402,https://www.tiktok.com/@elizapriscillaa/video/6963435010003078402?lang=en,15.0,0.0,9.0,0.0,"['uki', 'ukiapp']"
thenjuvi,5558.0,2021-05-18,saling berbagi itu indah https://uki.booyah.cc/mobile/ #uki #ukiapp #viral #tiktok #fyp #comedy  #trending #MySpotlessSkinStory #InfinixMLBBAntiLagLag,6963440532286688513,https://www.tiktok.com/@thenjuvi/video/6963440532286688513?lang=en,1426.0,0.0,14.0,10.0,"['uki', 'ukiapp', 'viral', 'tiktok', 'fyp', 'comedy', 'trending', 'MySpotlessSkinStory', 'InfinixMLBBAntiLagLag']"
jannah.silvia,1370.0,2021-05-18,indahnya kebersamaan https://uki.booyah.cc/mobile/#UKIAPP #UKI #fyp,6963442705007496450,https://www.tiktok.com/@jannah.silvia/video/6963442705007496450?lang=en,105800.0,1.0,34.0,2.0,"['ukiapp', 'uki', 'fyp']"
dyon.dyon.kelvino,1180.0,2021-05-18,indah nya kebersamaanhttps://uki.booyah.cc/mobile/ #UKI #UKIAPP #fyp,6963391321000201473,https://www.tiktok.com/@dyon.dyon.kelvino/video/6963391321000201473?lang=en,104500.0,0.0,15.0,0.0,"['uki', 'ukiapp', 'fyp']"
naelunsukarelawati18,8535.0,2021-05-18,Prihatin yuk download uki sekarang nih linknya https://uki.booyah.cc/mobile/ #uki #ukiapp #fyp,6963433070326320386,https://www.tiktok.com/@naelunsukarelawati18/video/6963433070326320386?lang=en,27.0,0.0,2.0,0.0,"['uki', 'ukiapp', 'fyp']"
didisugiarto,3498.0,2021-05-18,"Banyak temen itu seru, yuks gabung jd tmn online 😉😉😉#Uki #Ukiapp #fyp #didisugiarto08 #csto_saudara #https://uki.booyah.cc/mobile/",6963464548112157953,https://www.tiktok.com/@didisugiarto/video/6963464548112157953?lang=en,10100.0,0.0,27.0,11.0,"['uki', 'ukiapp', 'fyp', 'didisugiarto08', 'csto_saudara', 'https']"
stephaniefranchise,1663.0,2021-05-18,sebuah kebersamaan https://uki.booyah.cc/mobile/ #UKI #UKIAPP #fypシ゚viral #fypシ,6963465268827819266,https://www.tiktok.com/@stephaniefranchise/video/6963465268827819266?lang=en,34.0,0.0,7.0,0.0,"['uki', 'ukiapp', 'fypシ゚viral', 'fypシ']"
ginanjarkurnia138,7.0,2021-05-18,3 orang baik 1 orang sendirian#uki #ukiapphttps://uki.booyah.cc/mobile/,6963465951471799554,https://www.tiktok.com/@ginanjarkurnia138/video/6963465951471799554?lang=en,93.0,0.0,6.0,0.0,"['uki', 'ukiapp']"
fenisya_huang,63.0,2021-05-18,Indahnya kebersamaan tidak memandang perbedaan😘yuk donload uki app dan temui aq di sana yah https://uki.booyah.cc/mobile/ #uki #ukiapp #fyp,6963465249295043841,https://www.tiktok.com/@fenisya_huang/video/6963465249295043841?lang=en,35.0,0.0,13.0,14.0,"['uki', 'ukiapp', 'fyp']"
apazil0,1651.0,2021-05-18,part 4-senang liat kebersamaan#uki #ukiapp #fyp  https://uki.booyah.cc/mobile/,6963465584990227714,https://www.tiktok.com/@apazil0/video/6963465584990227714?lang=en,1010.0,5.0,90.0,1.0,"['uki', 'ukiapp', 'fyp']"
nienkdm,2094.0,2021-05-18,Berteman dgn bnyak org tu indah saling berbagi..donwload #https://uki.booyah.cc/mobile/ #Uki #Ukiapp #tiktokindonesia,6963466649374657794,https://www.tiktok.com/@nienkdm/video/6963466649374657794?lang=en,206.0,0.0,92.0,42.0,"['https', 'uki', 'ukiapp', 'tiktokindonesia']"
bayuanggara.091,16.0,2021-05-18,"Banyak temen itu seru, yuks gabung jd tmn an online dlu 😉😉😉#Uki #Ukiapp #fyp #rendy091 #csto_saudara #https://uki.booyah.cc/mobile/",6963470451599346946,https://www.tiktok.com/@bayuanggara.091/video/6963470451599346946?lang=en,28.0,0.0,7.0,6.0,"['uki', 'ukiapp', 'fyp', 'rendy091', 'csto_saudara', 'https']"
wildaoctaviani14,2224.0,2021-05-18,Berbagi itu indah #Uki #Ukiapp #ukiappdownload #uki #drama #akting #artis #fyp #fypシ #berbagi #rekomendasifilm #film,6963474657873890562,https://www.tiktok.com/@wildaoctaviani14/video/6963474657873890562?lang=en,104600.0,2.0,170.0,1.0,"['uki', 'ukiapp', 'ukiappdownload', 'drama', 'akting', 'artis', 'fyp', 'fypシ', 'berbagi', 'rekomendasifilm', 'film']"
hi.wilson,931.0,2021-05-18,Ayuk download #APPUKI dan temuin aku disana #UKI https://uki.booyah.cc/mobile/,6963596909994921218,https://www.tiktok.com/@hi.wilson/video/6963596909994921218?lang=en,101400.0,5.0,3.0,1.0,"['appuki', 'uki']"
eunpou,25400.0,2021-05-18,macam macam style greetings nih #uki #ukiapp #ukiappdownload #fyp #foryou,6963610351757823234,https://www.tiktok.com/@eunpou/video/6963610351757823234?lang=en,101000.0,0.0,42.0,0.0,"['uki', 'ukiapp', 'ukiappdownload', 'fyp', 'foryou']"
panjihwiindonesia,3347.0,2021-05-18,AYO INSTALL UKI SEKARANG JUGA!  https://uki.booyah.cc/mobile/#Uki #Ukiapp #fypp #MySpotlessSkinStory,6963632570487573762,https://www.tiktok.com/@panjihwiindonesia/video/6963632570487573762?lang=en,14100.0,2.0,26.0,18.0,"['uki', 'ukiapp', 'fypp', 'MySpotlessSkinStory']"
shinydriii,19.0,2021-05-18,part 18: https://uki.booyah.cc/mobile/ #uki #ukiapp #fyp,6963629902084001026,https://www.tiktok.com/@shinydriii/video/6963629902084001026?lang=en,29.0,0.0,7.0,2.0,"['uki', 'ukiapp', 'fyp']"
