username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
renayku,5835.0,2021-05-18,Sharing is caring. Download #ukiapp via https://uki.booyah.cc/mobile/ #twitchstreamer #foryou #fyp #whattoplay #uki #valorant #valorantclip,6963462527820778753,https://www.tiktok.com/@renayku/video/6963462527820778753?lang=en,1172.0,0.0,28.0,1.0,"['ukiapp', 'twitchstreamer', 'foryou', 'fyp', 'whattoplay', 'uki', 'valorant', 'valorantclip']"
dela.delia25,5429.0,2021-05-18,Kita semua sama kok :) Yuk berbuat kebaikan bersama #UKI  #UKIAPP,6963460667101711618,https://www.tiktok.com/@dela.delia25/video/6963460667101711618?lang=en,2430.0,1.0,24.0,7.0,"['uki', 'ukiapp']"
yassipoullomanik,2294.0,2021-05-18,#positifvibes🌸🌸🌸  ketemu di #UKI #UKIAPP https://uki.booyah.cc/mobile/ #fyp,6963469644426530050,https://www.tiktok.com/@yassipoullomanik/video/6963469644426530050?lang=en,1079.0,1.0,281.0,5.0,"['positifvibes🌸🌸🌸', 'uki', 'ukiapp', 'fyp']"
rizarizqiana,1614.0,2021-05-18,Yuk download UKI sekarang.... https://uki.booyah.cc/mobile/ #uki #ukiapp #viral #trending #fyp #beranda #hits,6963470937098308865,https://www.tiktok.com/@rizarizqiana/video/6963470937098308865?lang=en,15.0,1.0,4.0,0.0,"['uki', 'ukiapp', 'viral', 'trending', 'fyp', 'beranda', 'hits']"
ericko.pc,11.0,2021-05-18,Yuk download UKI sekarang.... https://uki.booyah.cc/mobile/ #uki #ukiapp #viral #trending #fyp #beranda #hits,6963472453372775682,https://www.tiktok.com/@ericko.pc/video/6963472453372775682?lang=en,9.0,0.0,1.0,0.0,"['uki', 'ukiapp', 'viral', 'trending', 'fyp', 'beranda', 'hits']"
deptaagstri,18200.0,2021-05-18,kuy gas #uki #ukiapp,6963555769878842626,https://www.tiktok.com/@deptaagstri/video/6963555769878842626?lang=en,1097.0,0.0,9.0,2.0,"['uki', 'ukiapp']"
ny.vna,410.0,2021-05-18,ghibah kita..download uki https://uki.booyah.cc/mobile/ dan kita bertemu disana #fff #fyp #foryou #ukiapp #uki,6963566906800475394,https://www.tiktok.com/@ny.vna/video/6963566906800475394?lang=en,1068.0,0.0,9.0,3.0,"['fff', 'fyp', 'foryou', 'ukiapp', 'uki']"
geminiiwati,2244.0,2021-05-18,libur lebaran halu ala gue. asikin aja terusss  #uki #ukiapp #fyp #mudikonline,6963568516008037634,https://www.tiktok.com/@geminiiwati/video/6963568516008037634?lang=en,100400.0,0.0,556.0,13.0,"['uki', 'ukiapp', 'fyp', 'mudikonline']"
cikgu_ries,1934.0,2021-05-18,sudah download juga? banyak teman banyak cerita #Uki #Ukiapp  https://uki.booyah.cc/mobile/ 18,6963515172644228354,https://www.tiktok.com/@cikgu_ries/video/6963515172644228354?lang=en,238.0,1.0,62.0,39.0,"['uki', 'ukiapp']"
thorikhi_,193.0,2021-05-18,Cwk kalau lagi sendiri suka ngapain?! #uki #ukiapp #ukiappdownload #tiktokindo #cowoksantuy #fyp,6963563000116661505,https://www.tiktok.com/@thorikhi_/video/6963563000116661505?lang=en,33.0,0.0,2.0,1.0,"['uki', 'ukiapp', 'ukiappdownload', 'tiktokindo', 'cowoksantuy', 'fyp']"
mamatgaming10,1137.0,2021-05-18,clint over power https://uki.booyah.cc/mobile/#Uki #ukiapp #fyp,6963577013156269314,https://www.tiktok.com/@mamatgaming10/video/6963577013156269314?lang=en,101400.0,2.0,85.0,1.0,"['uki', 'ukiapp', 'fyp']"
raniratnaagustine,188.0,2021-05-18,nyanyi yuks biar makin kenal mampir ke uki aku #uki #ukiapp #fyp,6963523613496560897,https://www.tiktok.com/@raniratnaagustine/video/6963523613496560897?lang=en,11000.0,0.0,4.0,1.0,"['uki', 'ukiapp', 'fyp']"
justdira25,226.0,2021-05-18,"Manis buah kelapa, tak semanis gula. Btw, yuk download UKI dan bertemu disana https://uki.booyah.cc/mobile/ #manisbuahkelapataksemanisgula #fyp #UKI",6963581332396018945,https://www.tiktok.com/@justdira25/video/6963581332396018945?lang=en,26.0,0.0,2.0,0.0,"['manisbuahkelapataksemanisgula', 'fyp', 'uki']"
novikustilah,1938.0,2021-05-18,biar ga salah sangka mending kenaln dulu sebelum jadian 🤣🤣🤣 #uki #ukiapp #appuki #foryoupage #fypシ゚viral #fypシ #foryourpage #fypdong,6963582568323140866,https://www.tiktok.com/@novikustilah/video/6963582568323140866?lang=en,102800.0,13.0,94.0,25.0,"['uki', 'ukiapp', 'appuki', 'foryoupage', 'fypシ゚viral', 'fypシ', 'foryourpage', 'fypdong']"
januardiazwar10,2885.0,2021-05-18,3 DC syndrome https://uki.booyah.cc/mobile/ #uki #ukiapp #fyp,6963562405901176065,https://www.tiktok.com/@januardiazwar10/video/6963562405901176065?lang=en,3258.0,8.0,693.0,1.0,"['uki', 'ukiapp', 'fyp']"
mayaabukanmay,180900.0,2021-05-18,Download uki sekarang juga :https://uki.booyah.cc/mobile/#ukiapp #uki #trend,6963600796613217537,https://www.tiktok.com/@mayaabukanmay/video/6963600796613217537?lang=en,10700.0,20.0,605.0,41.0,"['ukiapp', 'uki', 'trend']"
iyaannnnn_,135300.0,2021-05-18,"yu tmnan, askot bebas😉 #Uki #ukiapp",6963603102675045633,https://www.tiktok.com/@iyaannnnn_/video/6963603102675045633?lang=en,1353.0,6.0,240.0,27.0,"['uki', 'ukiapp']"
dee3.ajah,1904.0,2021-05-18,Putus??? cari lagi aja di UKi https://uki.booyah.cc/mobile/ #uki #ukiapp #fypシ #fypシ゚viral,6963608108648156418,https://www.tiktok.com/@dee3.ajah/video/6963608108648156418?lang=en,1145.0,0.0,31.0,3.0,"['uki', 'ukiapp', 'fypシ', 'fypシ゚viral']"
jefrimsasitepu22,2697.0,2021-05-18,"maaf,krng proo,yuk buruan download apk uki di bio profil aku yaa:)#fypシ #UKI #apkuki #aplikasiuki #tcc",6963607948899781890,https://www.tiktok.com/@jefrimsasitepu22/video/6963607948899781890?lang=en,3580.0,2.0,177.0,31.0,"['fypシ', 'uki', 'apkuki', 'aplikasiuki', 'tcc']"
denganvivi,33200.0,2021-05-18,ilangin kebosenan dengan download dan chat di app uki! link : https://uki.booyah.cc/mobile/ #Uki #Ukiapp,6963611029364395265,https://www.tiktok.com/@denganvivi/video/6963611029364395265?lang=en,4438.0,0.0,44.0,0.0,"['uki', 'ukiapp']"
,,,,,,,,,,
cawrella,3246.0,2021-05-18,Download applikasi UKI lewat link ini:  https://uki.booyah.cc/mobile/#Uki #ukiapp,6963611887397293313,https://www.tiktok.com/@cawrella/video/6963611887397293313?lang=en,1176.0,1.0,5.0,1.0,"['uki', 'ukiapp']"
babyrarachan,17200.0,2021-05-18,"1,2,3 nyann arigato...https://uki.booyah.cc/mobile/#Uki #ukiapp",6963603700812139778,https://www.tiktok.com/@babyrarachan/video/6963603700812139778?lang=en,119200.0,2.0,122.0,1.0,"['uki', 'ukiapp']"
anitaaasariii26,7719.0,2021-05-18,Resep rahasia salad buah https://uki.booyah.cc/mobile/#Uki #ukiapp,6963615487456546050,https://www.tiktok.com/@anitaaasariii26/video/6963615487456546050?lang=en,31200.0,58.0,457.0,1.0,"['uki', 'ukiapp']"
winartihadi,1026.0,2021-05-18,Tips memakaikan baju bayi yang benar..udah tau belum? yuk commenthttps://uki.booyah.cc/mobile/#Uki #ukiapp#viral #fyp #mom #kids #baby,6963566407871237378,https://www.tiktok.com/@winartihadi/video/6963566407871237378?lang=en,100700.0,4.0,159.0,2.0,"['uki', 'ukiapp', 'viral', 'fyp', 'mom', 'kids', 'baby']"
putrisilv28,1042.0,2021-05-18,pintu elsa itu indah https://uki.booyah.cc/mobile/ #Uki #ukiapp,6963624866914258178,https://www.tiktok.com/@putrisilv28/video/6963624866914258178?lang=en,2410.0,2.0,135.0,1.0,"['uki', 'ukiapp']"
arieeeeesa,1099.0,2021-05-18,susah bener ngafalinnya #uki #ukiapp https://uki.booyah.cc/mobile/,6963623231026760962,https://www.tiktok.com/@arieeeeesa/video/6963623231026760962?lang=en,2226.0,0.0,5.0,0.0,"['uki', 'ukiapp']"
,,,,,,,,,,
iyaannnnn_,135300.0,2021-05-18,"yu tmnan, askot bebas😉 #Uki #ukiapp",6963603102675045633,https://www.tiktok.com/@iyaannnnn_/video/6963603102675045633?lang=en,1353.0,6.0,240.0,27.0,"['uki', 'ukiapp']"
erere177,2518.0,2021-05-18,jomblo ya ? #uki #Ukiapp #fyp,6963638397021752577,https://www.tiktok.com/@erere177/video/6963638397021752577?lang=en,1137.0,0.0,31.0,3.0,"['uki', 'ukiapp', 'fyp']"
celvinsitanggang_,21200.0,2021-05-18,"kakak galak , Yuk main UKI. Link : https://uki.booyah.cc/mobile/ #fyp #fypシ #fypdongggggggg #fypシ゚viral #uki #ukiapp",6963638018729118977,https://www.tiktok.com/@celvinsitanggang_/video/6963638018729118977?lang=en,1097.0,0.0,10.0,0.0,"['fyp', 'fypシ', 'fypdongggggggg', 'fypシ゚viral', 'uki', 'ukiapp']"
cawrella,3246.0,2021-05-18,Download applikasi UKI lewat link ini:  https://uki.booyah.cc/mobile/#Uki #ukiapp,6963611887397293313,https://www.tiktok.com/@cawrella/video/6963611887397293313?lang=en,1176.0,1.0,5.0,1.0,"['uki', 'ukiapp']"
aefemm,7092.0,2021-05-18,"Kota Daeng, yuk ketemu di #uki link #ukiapp nya on bio #fyp #fypシ #foryou #foryoupage #foryourpage",6963648393411382533,https://www.tiktok.com/@aefemm/video/6963648393411382533?lang=en,1048.0,1.0,0.0,0.0,"['uki', 'ukiapp', 'fyp', 'fypシ', 'foryou', 'foryoupage', 'foryourpage']"
,,,,,,,,,,
kurniawati_ani,171.0,2021-05-18,Kamu kencot ini ada uli makan yuukk..😅#https ://uki.booyah.cc/mobile/#Uki #Ukiapp,6963647961494555905,https://www.tiktok.com/@kurniawati_ani/video/6963647961494555905?lang=en,26.0,0.0,3.0,2.0,"['https', 'uki', 'ukiapp']"
,,,,,,,,,,
theresiamega21,4238.0,2021-05-18,semua karena UKI pokonya 😍https://uki.booyah.cc/mobile/ Thankyou pokoknya !! #Uki #Ukiapp #AppUki #downloaduki #fyp #fypシ,6963651429617683713,https://www.tiktok.com/@theresiamega21/video/6963651429617683713?lang=en,1196.0,0.0,22.0,4.0,"['uki', 'ukiapp', 'appuki', 'downloaduki', 'fyp', 'fypシ']"
angellina250,325.0,2021-05-18,#fypシ,6963664040459586818,https://www.tiktok.com/@angellina250/video/6963664040459586818?lang=en,1078.0,1.0,4.0,0.0,['fypシ']
ichaaapek,2994.0,2021-05-18,udah kangen bulan puasa lagi gak sih? 😭 #kampungramadhanjogokariyan #ukiapp #fyp #lebaran #thr,6963665126700371201,https://www.tiktok.com/@ichaaapek/video/6963665126700371201?lang=en,245.0,5.0,6.0,0.0,"['kampungramadhanjogokariyan', 'ukiapp', 'fyp', 'lebaran', 'thr']"
mamatgaming10,1137.0,2021-05-18,clint over power https://uki.booyah.cc/mobile/#Uki #ukiapp #fyp,6963577013156269314,https://www.tiktok.com/@mamatgaming10/video/6963577013156269314?lang=en,101400.0,2.0,85.0,1.0,"['uki', 'ukiapp', 'fyp']"
mamatgaming10,1137.0,2021-05-18,clint over power https://uki.booyah.cc/mobile/#Uki #ukiapp #fyp,6963577013156269314,https://www.tiktok.com/@mamatgaming10/video/6963577013156269314?lang=en,101400.0,2.0,85.0,1.0,"['uki', 'ukiapp', 'fyp']"
dewankw07,50.0,2021-05-18,yuk download sekarang juga #uki #ukiapp,6963671251441224961,https://www.tiktok.com/@dewankw07/video/6963671251441224961?lang=en,1045.0,0.0,5.0,0.0,"['uki', 'ukiapp']"
testpilotz,4797.0,2021-05-18,Biar bau mulutnya bisa hilang wajib cobain ini. #Uki #ukiapp https://uki.booyah.cc/mobile/,6963664176325659905,https://www.tiktok.com/@testpilotz/video/6963664176325659905?lang=en,103900.0,2.0,247.0,0.0,"['uki', 'ukiapp']"
octoxicc,149.0,2021-05-19,"#stitch dengan @tivallss masa percaya filter, dasar aku😌",6963676941299764481,https://www.tiktok.com/@octoxicc/video/6963676941299764481?lang=en,157.0,0.0,2.0,0.0,['stitch']
,,,,,,,,,,
,,,,,,,,,,
msanastacia1,1629.0,2021-05-19,Guys guys belajar bahasa yuk disana cari temen temen juga . Yuk ketemuan disana #uki #ukiapp #ukiappdownload #datingonline #fyp,6963710157188500738,https://www.tiktok.com/@msanastacia1/video/6963710157188500738?lang=en,1151.0,0.0,30.0,2.0,"['uki', 'ukiapp', 'ukiappdownload', 'datingonline', 'fyp']"
primaasarii_,51200.0,2021-05-18,ici ni san. arilasoo #Uki #UkiApp #ukiappdownload https://uki.booyah.cc/mobile/,6963653500366540033,https://www.tiktok.com/@primaasarii_/video/6963653500366540033?lang=en,106600.0,5.0,118.0,1.0,"['uki', 'ukiapp', 'ukiappdownload']"
dela.delia25,5429.0,2021-05-19,"Dah lah, mending cari temen baru di #Uki #ukiapp #fyp #hamil",6963788895364435201,https://www.tiktok.com/@dela.delia25/video/6963788895364435201?lang=en,1024.0,0.0,3.0,3.0,"['uki', 'ukiapp', 'fyp', 'hamil']"
blogputri,8415.0,2021-05-19,kok bisa suka dia ya 🥰  #ukiapp #uki https://uki.booyah.cc/mobile/,6963788935671598337,https://www.tiktok.com/@blogputri/video/6963788935671598337?lang=en,1144.0,0.0,114.0,3.0,"['ukiapp', 'uki']"
,,,,,,,,,,
stefanpha,95500.0,2021-05-19,Reply to @celyynalexxa5 tutor singkat nan padat #Uki #Ukiapp #tutorial,6963769146274237697,https://www.tiktok.com/@stefanpha/video/6963769146274237697?lang=en,1167.0,1.0,67.0,6.0,"['uki', 'ukiapp', 'tutorial']"
its.crepbby,773.0,2021-05-18,dari pada lu gabut sini ikut gue gabung di uki #fyp #uki #appuki   https://uki.booyah.cc/mobile/,6963619092959939841,https://www.tiktok.com/@its.crepbby/video/6963619092959939841?lang=en,632.0,6.0,31.0,3.0,"['fyp', 'uki', 'appuki']"
,,,,,,,,,,
,,,,,,,,,,
bukanpelukis_,897.0,2021-05-19,sudahi gagal move on mu mari download UKI bersamaku #uki #ukiapp #fyp #fypdong #belapoarch #slowmo,6963802623908662530,https://www.tiktok.com/@bukanpelukis_/video/6963802623908662530?lang=en,7.0,0.0,4.0,0.0,"['uki', 'ukiapp', 'fyp', 'fypdong', 'belapoarch', 'slowmo']"
_tap.ivy,1108.0,2021-05-19,bertemu dengan orang baru terkadang tidak terlalu buruk loh. #fypgakni  #Uki #Ukiapp,6963810607485160706,https://www.tiktok.com/@_tap.ivy/video/6963810607485160706?lang=en,1848.0,0.0,69.0,9.0,"['fypgakni', 'uki', 'ukiapp']"
nayyaaros,1890.0,2021-05-18,Siapa nih yg bangun tidur lgsg cari HP? Yuk download UKI untuk temukan teman dan pasangan https://uki.booyah.cc/mobile/ #uki #ukiapp #semenjakadauki,6963642965701004545,https://www.tiktok.com/@nayyaaros/video/6963642965701004545?lang=en,102800.0,0.0,2.0,1.0,"['uki', 'ukiapp', 'semenjakadauki']"
virasam_,2473.0,2021-05-19,siapa yang sering kali bingung kayak gini? #uki #ukiapps #fyp,6963811678710435073,https://www.tiktok.com/@virasam_/video/6963811678710435073?lang=en,1313.0,0.0,6.0,1.0,"['uki', 'ukiapps', 'fyp']"
isthatrah,1002.0,2021-05-18,bukber moment’21 https://uki.booyah.cc/mobile/#Uki #ukiapp #fyp #fypシ,6963604358877498626,https://www.tiktok.com/@isthatrah/video/6963604358877498626?lang=en,21100.0,2.0,47.0,2.0,"['uki', 'ukiapp', 'fyp', 'fypシ']"
yassipoullomanik,2294.0,2021-05-19,jangan PHP dong #UKI #AKIAPP https://uki.booyah.cc/mobile/,6963819919871855873,https://www.tiktok.com/@yassipoullomanik/video/6963819919871855873?lang=en,1038.0,0.0,106.0,1.0,"['uki', 'akiapp']"
satrialifr,6.0,2021-05-19,Ayo duetkan kamu dan aku di aplikasi Uki #Uki #uki #ukiapp #download #vierra #voicestar,6963703169637469441,https://www.tiktok.com/@satrialifr/video/6963703169637469441?lang=en,22.0,0.0,1.0,0.0,"['uki', 'ukiapp', 'download', 'vierra', 'voicestar']"
,,,,,,,,,,
rose27088,2200.0,2021-05-19,Aku suka nya kulineran nih gaiz kalo kalian apaaa? Yuk coba kasih tau aku yaaa https://uki.booyah.cc/mobile/#Uki  #ukiapp #food #fyp #fypdong,6963677881126128897,https://www.tiktok.com/@rose27088/video/6963677881126128897?lang=en,101400.0,5.0,210.0,3.0,"['uki', 'ukiapp', 'food', 'fyp', 'fypdong']"
