username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
jjjuma1401,7051,2021-06-12,mau tau kelanjutany? yuk donwload aplikasi uki kita ketemu disana #uki #ukiapp,6972929467668892930,https://www.tiktok.com/@jjjuma1401/video/6972929467668892930?lang=en,15200,13,146,1,"['uki', 'ukiapp']"
jjjuma1401,7051,2021-06-12,"akhirnya gak perlu sembuyi2 lagi, yuk download uki temukan pasanganmu disana #uki #ukiapp",6972928756927270146,https://www.tiktok.com/@jjjuma1401/video/6972928756927270146?lang=en,12100,11,124,1,"['uki', 'ukiapp']"
adiraa_05,1153,2021-06-12,akhirnya bisa menemukan pasangan di UKI #uki #ukiapp #fyp,6972934728320175361,https://www.tiktok.com/@adiraa_05/video/6972934728320175361?lang=en,1108,1,114,1,"['uki', 'ukiapp', 'fyp']"
frxcyl,8738,2021-06-12,"Love story, download apk UKI mari kita bertemu disana! #UKIAPP #UKI",6972792017713777922,https://www.tiktok.com/@frxcyl/video/6972792017713777922?lang=en,11400,18,162,41,"['ukiapp', 'uki']"
nitnott0420,13500,2021-06-12,Apakah keluarga masih melarang?? Donload Uki temukan teman barumu.. #uki #ukiapp #ukiappdownload,6972861177030315266,https://www.tiktok.com/@nitnott0420/video/6972861177030315266?lang=en,103100,19,206,38,"['uki', 'ukiapp', 'ukiappdownload']"
jajaqquy,25600,2021-06-12,kalian pasti pengen kayak gini kan😍segera download #ukiapp #uki http://uki.booyah.cc/mobile/ temukan pasangan yg tidak mengecewakan🥰,6972930591691934977,https://www.tiktok.com/@jajaqquy/video/6972930591691934977?lang=en,110000,3,374,2,"['ukiapp', 'uki']"
pmhj96,863,2021-06-12,jangan lupa download uki sekarang #uki #fyp #ukiapp #ukiappdownload #fypシ #fypシ゚viral #fypdong,6972941163124755714,https://www.tiktok.com/@pmhj96/video/6972941163124755714?lang=en,1107,3,205,1,"['uki', 'fyp', 'ukiapp', 'ukiappdownload', 'fypシ', 'fypシ゚viral', 'fypdong']"
dhiyo1998,135100,2021-06-12,"Dapatkan jodoh baik di UKI, unduh UKI sekarang https://uki.booyah.cc/mobile/ #uki #ukiapp",6972933019191528705,https://www.tiktok.com/@dhiyo1998/video/6972933019191528705?lang=en,100200,0,646,0,"['uki', 'ukiapp']"
ayurahayyy,968,2021-06-12,Kira-kira apa yang akan terjadi? #uki #ukiapp #fyp,6972941420432772354,https://www.tiktok.com/@ayurahayyy/video/6972941420432772354?lang=en,1152,1,169,2,"['uki', 'ukiapp', 'fyp']"
vollarramli,5103,2021-06-12,Cinta Lisa dan pacar mengalahkan larangan keluarga 🥰 #uki#ukiapp#ukiappdownload#,6972950965322304770,https://www.tiktok.com/@vollarramli/video/6972950965322304770?lang=en,1139,3,165,48,"['uki', 'ukiapp', 'ukiappdownload']"
dennyracmattullah,128000,2021-06-12,"tidak dizinkan pacaran  !! Kalau belum cobain aja langsung download, dijamin seruuu💜 https://uki.booyah.cc/mobile/ #uki #ukiapp #fyp",6972850153749302530,https://www.tiktok.com/@dennyracmattullah/video/6972850153749302530?lang=en,111400,19,502,44,"['uki', 'ukiapp', 'fyp']"
diannur1176,1182,2021-06-12,jangan lupa donwlod uki sekarang #uki #ukiapp #fyp #ukiappdowonloa #ukiappdownload #fypppppppppppp #fypシ,6972944299096886530,https://www.tiktok.com/@diannur1176/video/6972944299096886530?lang=en,1111,1,257,1,"['uki', 'ukiapp', 'fyp', 'ukiappdowonloa', 'ukiappdownload', 'fypppppppppppp', 'fypシ']"
